ID	citation	title	year	source	doi	link
208808			1893	Ann. Soc. Belge Microscop. 17: 42		
208849			1843	Phycol. general.: 154		
208867			1907	Ann. Mus. Congo Belge, Bot., Sér. 5 2(2): 85		
208898			1909	Bot. Gaz. 48(5): 336		
209712			1843	Phycol. general.: 154		
209882			1843	Phycol. general.: 154		
209727			1896	Ann. Soc. Belge Microscop. 20: 115		
209814			1824	Syst. alg.: 49		
209933			1843	Phycol. general.: 154		
209966			1824	Syst. alg.: 49		
209977			1824	Syst. alg.: 48		
210043			1843	Phycol. general.: 154		
210089			1872	Annls Sci. Nat., Bot., sér. 5 15: tab. 1, f. 9-15		
210110			1906	Bol. Inst. Clin. Quirurg. Univ. Buenos Aires: 365		
210144			1909	Bot. Tidsskr. 29: 383		
210282			1893	Trans. Am. phil. Soc., New Series 17: 117 ('1892')		
210217			1912	Mycologia 4(6): 325		
210346			1867	Quart. J. Microscop. Sci., N.S. 7: 126		
210394			1860	Jb. wiss. Bot. 2: 206		
210439			1910	Bot. Gaz. 50(3): 381		
210464			1888	Bot. Ztg. 46(40): 635		
211084			1912	Syll. fung. (Abellini) 21: 861		
211103			1933	Sinensia, Shanghai 4: 84		
210947			1892	Abh. naturw. Ver. Bremen 12(3): 375		
211033			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 466		
211049			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 239 ('1889')		
211114			1878	Verh. bot. Ver. Prov. Brandenb. 20: 79		
211129			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 238 ('1889')		
211156			1890	Ann. Soc. Belge Microscop. 16: 139		
211218			1888	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 238 ('1889')		
211246			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 480		
211258			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 237 ('1889')		
211310			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 237 ('1889')		
211370			1930	Flora of Manchuria and East Mongolia 3: 40		
211381			1885	Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 47: 175		
211398			1890	Trans. Kansas Acad. Sci. 11: 74		
212440			1888	Bot. Ztg. 46(40): 609		
212482			1843	Phycol. general.: 154		
212637			1824	Syst. alg.: 49		
212705			1824	Syst. alg.: 48		
212891			1824	Syst. alg.: 48		
214713			1918	Mycologia 10(3): 169		
214750			1877	Pringsheims Jb. Wissenschaftl. Botanik 11: 548		
214760			1919	Trans. Wis. Acad. Sci. Arts Lett. 19(2): 707		
214822			1920	J. Dept. Agric. Porto Rico 4: 41-46		
214860			1890	in Swingle, Trans. Kansas Acad. Sci. 11: 72		
214893			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(1–8): 134 ('1889')		
215428			1874	Tagebl. Versamm. dt. naturf. Ärzte (Breslau) 47: 205		
215688			1872	Syn. Saprolegniaceen und Beobachtungen über einige Arten: 54		
215763			1885	Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 47: 154		
215961			1918	Beih. bot. Zbl., Abt. 1 35: 519		
215969			1899	Hedwigia 38(Beibl.): (142)		
215869			1899	Syll. fung. (Abellini) 14(1): 458		
215878			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 74		
215900			1857	in Rabenhorst, Klotzschii Herb. Viv. Mycol., Edn Nov, Ser. Sec., Cent. 5: no. 489		
215935			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 52		
215943			1899	Hedwigia 38(Beibl.): (142)		
216034			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 289		
216046			1918	Annls mycol. 16(1/2): 198		
216078			1880	Grevillea 9(no. 49): 22		
216157			1864	Fungi rhenani exsic.: no. 41		
216210			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 90		
216225			1882	in Saccardo, Michelia 2(no. 8): 587		
216270			1913	C. r. Congr. natn. Socs. sav. Paris 105 Sect. Sci. Fasc. 1 Paleobotanique 18: 18		
217499			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 188		
217510			1883	Bot. Gaz. 8: 315		
217595			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 243 ('1889')		
217671			1881	Anal. Soc. cient. argent. 12(2): 81		
217675			1918	Annls mycol. 16(1/2): 198		
217718			1918	Beih. bot. Zbl., Abt. 1 35: 521		
217749			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 62		
217817			1918	Beih. bot. Zbl., Abt. 1 35: 521		
217830			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 188		
217892			1884	Rhizom. Nuov. Ficom.: 6		
218360			1912	in Saccardo, Syll. fung. (Abellini) 21: 859		
218480			1926	in Trotter, Syll. fung. (Abellini) 24(1): 34		
218678			1926	in Trotter, Syll. fung. (Abellini) 24(1): 34		
218730			1896	Ann. Soc. Belge Microscop. 20: 34		
218924			1885	Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 47: 168		
218996			1912	Ann. Bot., Lond., n.s. 26: 231		
219064			1931	Mycologia 23(4): 290		
219074			1858	Contract. Zell.: 12		
219419			1881	in Lambotte, Fl. myc. Belg. (Verviers) 2: 125 ('1880')		
219578			1902	Anal. Mus. nac. B. Aires, Ser. 3 1: 67		
219779			1912	Syll. fung. (Abellini) 21: 859		
219817			1863	Annls Sci. Nat., Bot., sér. 4 20: 132		
219929			1913	Bull. Soc. mycol. Fr. 29(2): 275		
220003			1923	Annls mycol. 21(3/4): 169		
220062			1843	Bot. Ztg. 1: 666		
220035			1914	Bot. Mag., Tokyo 28: (137)		
220205			1914	Bot. Mag., Tokyo 28: (139)		
259624			1930	Annls mycol. 28(3/4): 298		
259625			1930	Agriculture Hort., Tokyo 5: 859-882		
259626			1925	Bulletino dell'orto Botanico della R. Universitá di Napoli 8: 222		
259627			1930	Agriculture Hort., Tokyo 5: 859-882		
259643			1926	Revue de Pathologe Végetale et d'Entom. Agric. de France 16(9-10): 34		
259718			1922	Phytopathology 12(9): 403		
259773			1916	Journal of the Natural History Society Taiwan 26: 174		
259923			1931	Stud. genus Pythium: 71		
260089			1939	Am. J. Bot. 26: 512		
260094			1931	Stud. genus Pythium: 47		
324596			1974	Am. J. Bot., Suppl. 61(7): 762		
325229			2001	Straminipilous Fungi (Dordrecht): 285		
325230			2001	Straminipilous Fungi (Dordrecht): 285		
325231			2001	Straminipilous Fungi (Dordrecht): 285		
325232			2001	Straminipilous Fungi (Dordrecht): 285		
325233			2001	Straminipilous Fungi (Dordrecht): 285		
325234			2001	Straminipilous Fungi (Dordrecht): 285		
325767			1969	Mycopath. Mycol. appl. 38: 169		
325768			1965	Rickia 2: 122		
325769			1969	Darwiniana 15: 9		
325770			1965	Rickia 2: 184		
325771			1969	Kurtziana 5: 96		
325772			1969	Darwiniana 15: 12		
325773			1965	Mycologia 57: 493		
325774			1962	Rickia 1: 244		
325775			1962	Rickia 1: 246		
325961			1891	Revis. gen. pl. (Leipzig) 2: 658		
325963			1964	Curr. Sci. 33: 285		
326212			1968	J. Elisha Mitchell scient. Soc. 84: 166		
326349			1961	Tech. Bull. Virginia Agric. Exp. Sta. 151: 36		
326350			1961	Tech. Bull. Virginia Agric. Exp. Sta. 151: 33		
326351			1961	Tech. Bull. Virginia Agric. Exp. Sta. 151: 47		
326352			1968	Mycologia 60(2): 273		
326353			1968	Mycologia 60(2): 273		
326372			1960	Trans. Br. mycol. Soc. 43(1): 60		
326373			1952	Veröff. Inst. Meeresf. Bremerhaven, Sonderband 1: 127		
326415			1967	Am. J. Bot. 54: 715		
327194			1966	Acta Phytopathologica Academiae Scientiarum Hungaricae 1: 146		
327197			1952	Veröff. Inst. Meeresf. Bremerhaven 1: 127		
327198			1952	Veröff. Inst. Meeresf. Bremerhaven 1: 127		
327200			1961	Pap. Mich. Acad. Sci. 46: 195		
327464			1960	Aquatic Phycomycetes, Edn 2 (Ann Arbor) 15: 750		
328811			1874	Jb. wiss. Bot. 9: 196 ('1873-4')		
330756			1969	Arch. Mikrobiol. 66: 144		
331248			1952	Veröff. Inst. Meeresf. Bremerhaven 1: 127		
332389			1968	Sydowia 20: 139 ('1966')		
332661			1966	Trans. Br. mycol. Soc. 49(2): 269		
332939			1962	Quad. Ist. Bot. Univ. Pavia 19: 62		
332940			1965	J. Elisha Mitchell scient. Soc. 81: 5		
332941			1969	Mycopath. Mycol. appl. 37: 162		
332942			1968	Veröff. Inst. Meeresf. Bremerhaven, Sonderband 3: 68		
333182			1968	Mycologia 60(2): 279		
484604			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484605			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484606			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484607			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484608			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484609			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484610			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484611			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484612			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559	10.1017/S0953756202005889	
484858			2001	N.Z. Jl Bot. 39(3): 483		
484949			2002	Mycoscience 43(1): 73	10.1007/s102670200011	
484997			1900	Boll. Sedute della Accademia Gioenia di Scienze Naturali in Catania 64: 6		
485183			2001	N.Z. Jl Bot. 39(2): 277		
485224			2002	in Spencer, Vick & Dick, Mycol. Res. 106(5): 559		
485226			2003	Zoos' Print Journal 18(12): 1271		
485243			2003	in Moro, Negrisolo, Callegaro & Andreoli, Protist 154(3-4): 332	10.1078/143446103322454103	
485475			1848	Annls Sci. Nat., Bot., sér. 3 8: 371		
485632			1942	Simple Holocarpic Biflagellate Phycomycetes (New York): 47		
486267			1976	Biol. Zh. Armenii 29(4): 86		
486687			1890	Botaniste 2: 54 ('1890-1891')		
486809			1912	Krypt.-Fl. Brandenburg (Leipzig) 5: 548 ('1915')		
486828			1899	Ann. Bot., Lond. 13: 135		
486847			1933	Ann. Sci. Univ. Jassey 18: 434		
486848			1931	Opredelitel' Gribov, (edn 3) I Ficomiţeti (Leningrad): 122		
487168			1931	Key to the Fungi, Perfect Fungi (Diploid states), 1, Phycomycetes: 130		
487566			2002	N.Z. Jl Bot. 40(4): 684		
487665			2003	FEMS Microbiol. Lett. 226(1): 10		
487682			2003	Mycopathologia 156(4): 343	10.1023/B:MYCO.0000003598.26159.23	
488028			2003	Can. J. Bot. 81(7): 682	10.1139/b03-066	
488029			2003	Can. J. Bot. 81(7): 681	10.1139/b03-066	
488030			2003	Can. J. Bot. 81(7): 681	10.1139/b03-066	
488031			2003	Can. J. Bot. 81(7): 681	10.1139/b03-066	
488032			2003	Can. J. Bot. 81(7): 681	10.1139/b03-066	
488142			2003	FEMS Microbiol. Lett. 224(2): 217	10.1016/S0378-1097(03)00451-8	
488143			2003	FEMS Microbiol. Lett. 225(1): 49	10.1016/S0378-1097(03)00478-6	
488245			2003	in Yuan & Lai, Mycosystema 22(3): 381		
488246			2003	Mycosystema 22(3): 380		
488563			2004	Mycologia 96(3): 647		
488607			2004	in Allain-Boulé, Tweddell, Mazzola, Bélanger & Lévesque, Mycol. Res. 108(7): 798	10.1017/S095375620400053X	
488623			2004	in Brasier, Kirk, Delcan, Cooke, Jung & Man in't Veld, Mycol. Res. 108(10): 1177	10.1017/S0953756204001005	
488624			2004	in Brasier, Kirk, Delcan, Cooke, Jung & Man in't Veld, Mycol. Res. 108(10): 1175	10.1017/S0953756204001005	
488625			2004	in Brasier, Kirk, Delcan, Cooke, Jung & Man in't Veld, Mycol. Res. 108(10): 1174	10.1017/S0953756204001005	
488681			2004	Mycol. Res. 108(9): 1023	10.1017/S0953756204000954	
489022			2003	J. Mycopathol. Res. 41(1): 71		
489132			2003	in Hansen, Reeser, Davidson, Garbelotto, Ivors, Douhan & Rizzo, Mycotaxon 88: 131		
489329			2003	FEMS Microbiol. Lett. 219(2): 270		
489431			2003	FEMS Microbiol. Lett. 221(2): 234	10.1016/S0378-1097(03)00206-4	
489460			2003	FEMS Microbiol. Lett. 219(2): 256	10.1016/S0378-1097(03)00024-7	
489461			2003	Mycologia 95(5): 936	10.2307/3762021	
489464			2003	in Jung, Nechwatal, Cooke, Hartmann, Blaschke, Osswald, Duncan & Delatour, Mycol. Res. 107(7): 787	10.1017/S0953756203008074	
490540			2010	Bot. Studies (Taipei) 51(3): 345		
490550			1849	Summa veg. Scand., Sectio Post. (Stockholm): 497		
491890			1872	Syn. Saprolegniaceen und Beobachtungen über einige Arten: 54		
492679			1888	Gard. Chron., Ser. 3 4: 184		
493145			1876	Tagebl. Versamm. dt. naturf. Ärzte (Breslau) 49: 100		
493147			1971	Journal of Madras Univ., B 37-38: 107		
493149			1911	Bull. int. Acad. polon. Sci. Lett.: 336		
493151			1926	C. r. hebd. Séanc. Acad. Sci., Paris 182: 82		
493152			1881	Abh. senckenb. naturforsch. Ges. 12: 247		
493153			1985	Bot. J. Linn. Soc. 91(1-2): 299		
492977			1981	Predominantly holocarpic and eucarpic simple biflagellate Phycomycetes, 2nd Edn (Vaduz): 123		
493155			1931	Botaniste 22(6): 452		
493161			1931	Étude sur les bactéries des légumineuses et observations sur quelques champignons parasites des nodosités: 453		
493163			1931	Opredelitel' Gribov, (edn 3) I Ficomiţeti (Leningrad): 98		
497405			2008	Mycol. Res. 112(10): 1200		
499442			2009	Mycologia 101(1): 130		
499443			2009	Mycologia 101(1): 131		
499479			1833	Fl. crypt. Germ. (Norimbergae) 2: 742		
260254			1935	in Gäumann, Annls mycol. 33(1/2): 18		
260276			1930	Annls mycol. 28(3/4): 302		
260278			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 23		
260467			1932	Annls mycol. 30(3/4): 357		
260468			1932	in Gäumann, Annls mycol. 30(3/4): 355		
260469			1935	in Gäumann, Annls mycol. 33(1/2): 1		
260580			1931	Report of the Department of Agriculture, Government Research Institute of Formosa 51: 15		
260765			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 23		
260884			1922	Meded. Inst. Plantenziekt. 54: 1		
260970			1927	Report of the Department of Agriculture, Government Research Institute of Formosa 27: 21		
261024			1929	J. Agric. Res., Washington 38(6): 329		
261242			1929	J. Agric. Res., Washington 38: 326		
261549			1936	J. Elisha Mitchell scient. Soc. 52: 292		
261556			1924	J. Agric. Res., Washington 29: 399		
261644			1863	Fungi rhenani exsic.: no. 16		
261805			1923	Saprolegniaceae with notes on other water molds: 131		
261817			1932	Annls mycol. 30(3/4): 375		
262115			1935	Annls mycol. 33(1/2): 11		
262451			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 23		
262461			1931	Trans. Nat. Hist. Soc. Formosa 21: 332		
262621			1925	Arch. Protistenk. 52: 18		
262672			1930	Boln Real Soc. Españ. Hist. Nat., Biologica 30: 382		
262686			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 13		
262693			1931	Report of the Department of Agriculture, Government Research Institute of Formosa 51: 13		
262697			1927	Report of the Department of Agriculture, Government Research Institute of Formosa 27: 26		
262828			1925	Journal of Agricultural Research 30: 1060		
262829			1929	Trans. Br. mycol. Soc. 14(1-2): 47		
262922			1923	Saprolegniaceae with notes on other water molds: 30		
262934			1934	Phytopath. Z. 7: 176		
262993			1938	Bull. trimest. Soc. mycol. Fr. 54: 121		
263063			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 27		
263083			1937	Rodriguésia 2(num. esp.): 349 ('1936')		
263100			1932	Mycologia 24(1): 47		
263134			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 12		
263153			1927	J. Elisha Mitchell scient. Soc. 42: 243		
263154			1935	in Ito & Tokunaga, Trans. Sapporo nat. Hist. Soc. 14(1): 12		
263261			1937	Trav. Inst. Bot. Charkov 2: 15		
263360			1930	J. Wash. Acad. Sci. 20: 402		
263554			1923	Saprolegniaceae with notes on other water molds: 135		
263802			1938	Palest. J. Bot., Jerusalem Series 1: 154		
263580			1929	Yearb. Agric. Sylvicult. Scienc. Poznań 21: 6		
263692			1923	Saprolegniaceae with notes on other water molds: 87		
263693			1927	J. Elisha Mitchell scient. Soc. 42: 215		
263720			1933	J. Fac. agric., Hokkaido Imp. Univ., Sapporo 32(5): 210		
263744			1931	Stud. genus Pythium: 101		
263822			1932	Alumini Assoc. Uyeda Coll. Serie- and Silk-Industr. 4: 114-130		
263843			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 20		
263930			1931	Stud. genus Pythium: 106		
264035			1932	Mycologia 24(6): 505		
264059			1931	Mycologia 23(4): 283		
264235			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 94		
264316			1932	Annls mycol. 30(3/4): 369		
264393			1927	Report of the Department of Agriculture, Government Research Institute of Formosa 27: 55		
264400			1935	Trans. Br. mycol. Soc. 19(3): 234 ('1934')		
264411			1925	J. Agric. Res., Washington 30: 311		
264608			1934	Trans. Sapporo nat. Hist. Soc. 13(2-3): 205		
264853			1926	Arch. Biol. 2: 18		
264981			1923	Saprolegniaceae with notes on other water molds: 116		
264985			1931	in Nagai, J. Fac. agric., Hokkaido Imp. Univ., Sapporo 32(1): 22		
265097			1931	J. Fac. agric., Hokkaido Imp. Univ., Sapporo 32(1): 18		
265366			1923	Ann. Bot., Lond. 37: 153		
265521			1923	in Gäumann, Beitr. Kryptfl. Schweiz 5(no. 4): 195		
265744			1930	Annls mycol. 28(3/4): 315		
265773			1932	Annls mycol. 30(3/4): 380		
265775			1932	Annls mycol. 30(3/4): 383		
265777			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 25		
265778			1932	Mycologia 24(3): 333		
265870			1929	J. Agric. Res., Washington 38: 349		
266072			1935	Annls mycol. 33(1/2): 13		
266153			1934	Mém. Acad. Roy. Sci. Lett. Danemark, Copenhague, Sect. Sci., 9 Série 5(1): 14		
266213			1925	Arch. Protistenk. 52: 9		
266250			1925	Arch. Protistenk. 51: 433		
266318			1937	Wortelrot van Viola tricolor L. Max. hort., Thesis, Univ. Amsterdam: 54		
266382			1933	Phytopathology 23: 20		
266908			1935	Trans. Sapporo nat. Hist. Soc. 14(1): 30		
266912			1930	J. Wash. Acad. Sci. 20: 413		
266931			1935	Annls mycol. 33(1/2): 8		
220259			1923	Annls mycol. 21(3/4): 168		
220713			1912	Syll. fung. (Abellini) 21: 858		
220732			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 126		
220743			1874	Hedwigia 13: 45		
220784			1918	Annls mycol. 16(1/2): 199		
220825			1909	Anal. Mus. nac. B. Aires, Ser. 3 12: 282		
220855			1869	Annls Sci. Nat., Bot., sér. 5 11: 84		
220884			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 246		
220898			1874	Hedwigia 13(12): 183		
220933			1892	in Patouillard & Lagerheim, Bull. Soc. mycol. Fr. 8(3): 123		
220957			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 234 ('1889')		
220981			1928	in Murashkinskij & Ziling, Trans. Agric. Forest. omsk. 9: 3		
220993			1869	Annls Sci. Nat., Bot., sér. 5 11: 72		
221046			1874	in Rabenhorst, Fungi europ. exsicc.: no. 1875		
221058			1919	Annuaire Conser. et Jard. bot. Genève 21: 21		
221096			1915	Bulletin Assoc. Natur, Nice 3: 8 [extr.]		
221156			1872	Annls Sci. Nat., Bot., sér. 5 15: 146		
221203			1901	Rev. gén. Bot. 13: 373		
221227			1909	Bot. Tidsskr. 29: 405		
221297			1872	Monogr. Saprolegn.: 147		
221459			1918	Beih. Botan. Centralbl., Abt. 2 35(1): 527		
221347			1872	Annls Sci. Nat., Bot., sér. 5 15: 145		
221399			1896	Ann. Soc. Belge Microscop. 19: 34		
221556			1903	C. r. hebd. Séanc. Acad. Sci., Paris 136: 627		
221593			1913	Mykol. Zentbl. 3: 153		
222057			1930	Science, N.Y. 71: 324		
222390			1923	Mycologia 15(4): 168		
223177			1918	Beih. bot. Zbl., Abt. 1 35: 519		
223189			1914	in Wildeman, Bull. Jard. bot. État Brux. 4(1): 13		
223236			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 235		
223257			1886	Botan. Zbl. 28: 393		
223300			1862	in Rabenhorst, Fungi europ. exsicc.: no. 479		
223378			1910	in Saccardo & Traverso, Syll. fung. (Abellini) 19: 527		
223384			1918	Beih. bot. Zbl., Abt. 1 35: 520		
223404			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 113		
223417			1855	Ber. Bekanntm. Verhandl. Königlich Preuss. Akad. Wissensch. Berlin 3: 330		
223432			1891	Bull. Soc. mycol. Fr. 7: 167		
223480			1870	Jb. nassau. Ver. Naturk. 23-24: 71 ('1869-70')		
223621			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 477		
223712			1905	Hedwigia 44: 348		
224035			1899	Scripta Bot. Horti Univ. Imper. Petrop. 15: 234		
224101			1931	Jahrb. Univ. Sofia 27: 231 ('1930-31')		
224160			1865	Archs Anat. microsc. 1: 221		
224221			1885	Pilzthiere: 107		
224235			1872	Annls Sci. Nat., Bot., sér. 5 15: 148		
224385			1882	Botan. Zbl. 11: 204		
224556			1895	Ann. Soc. Belge Microscop. 19: 34		
224653			1938	Am. J. Bot. 25: 394		
224698			1882	Botan. Zbl. 11: 258		
224770			1886	Annls Sci. Nat., Bot., sér. 7 4: 245		
225117			1893	Ann. Soc. Belge Microscop. 17: 23		
225138			1850	Klotzschii Herb. Viv. Mycol., Edn 1: no. 322		
224948			1888	Bot. Ztg. 46(40): 650		
225006			1890	Trans. Kansas Acad. Sci. 11: 67		
225029			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 451		
225045			1916	Öst. bot. Z. 66: 267		
225069			1891	J. Mycol. 7(1): 49		
225191			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 456		
225305			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 459		
225320			1885	Nova Acta Acad. Caes. Leop.-Carol. German. Nat. Cur. 47: 173		
225345			1882	Michelia 2(no. 8): 586		
225388			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 453		
225449			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 455		
225593			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 462		
225613			1905	Overs. K. danske Vidensk. Selsk. Forh. 5: 460		
225682			1847	Bot. Ztg. 5(18): 315		
226686			1891	Fungi Puigg.: 100		
226854			1848	Annls Sci. Nat., Bot., sér. 3 8: 371		
227397			1912	Ark. Bot. 12(no. 9): 23		
227523			1891	Revista Argent. Hist. Nat. 1(6): 32 [repr.]		
227687			1868	in Berkeley, J. Linn. Soc., Bot. 10(no. 46): 357 ('1869')		
227696			1920	in Stevens, Mycologia 12(1): 52		
227851			1905	Trans. Sapporo nat. Hist. Soc. 1: 153 ('1905-1606')		
227996			1848	Annls Sci. Nat., Bot., sér. 3 8: 371		
228218			1927	Am. J. Bot. 14: 344		
228264			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 40		
228266			1883	Proc. Amer. Acad. Arts & Sci. 18: 72		
228332			1912	Ann. Bot., Lond., n.s. 26: 231		
228395			1871	Bull. Soc. bot. Fr. 18: 58		
228583			1872	Monogr. Saprolegn.: 127		
228590			1896	Bot. Gaz. 21: 327		
228716			1912	Krypt.-Fl. Brandenburg (Leipzig) 5: 597 ('1915')		
228738			1890	Trans. Kansas Acad. Sci. 11: 81		
228816			1895	Jber. Naturf. Ges. Graubündens: 15		
228821			1871	Bull. Soc. bot. Fr. 18: 58		
228899			1892	in Winter, Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1(4): 39		
228906			1871	Bull. Soc. bot. Fr. 18: 58		
229038			1871	Bull. Soc. bot. Fr. 18: 58		
229095			1886	in Cohn, Krypt.-Fl. Schlesien (Breslau) 3.1(9–16): 227 ('1889')		
229156			1897	in Engler & Prantl, Nat. Pflanzenfam., Teil. I (Leipzig) 1(1): 103		
229298			1881	in Lambotte, Fl. myc. Belg. (Verviers) 2: 125 ('1880')		
229610			1909	Bot. Tidsskr. 29: 403		
229672			1893	Ann. Soc. Belge Microscop. 17: 56		
229856			1914	Mycologia 6(4): 195		
230498			1903	Ann. Bot., Lond. 17: 649		
230692			1918	Beih. bot. Zbl., Abt. 1 35: 520		
230827			1863	Annls Sci. Nat., Bot., sér. 4 20: 119		
230950			1923	Beitr. Kryptfl. Schweiz 5(no. 4): 72		
230992			1918	Beih. bot. Zbl., Abt. 1 35: 520		
231072			1918	Beih. bot. Zbl., Abt. 1 35: 520		
231149			1854	C. r. hebd. Séanc. Acad. Sci., Paris 38: 1103		
